EXPECTED_START_DATE,GRADUATION_DATE,ENROLL_COUNT,NUMBER_AVERAGE,MINUTES_ATTENDED,HOURS_ATTEMPTED,HOURS_EARNED,AR_BALANCE_AMOUNT,MINUTES_ABSENT,DAYS_ABSENT,MINUTES_MAKEUP,REENTRY_NUMBER,PROGRAM_GROUP,BIRTH_DATE,LAST_ACTIVITY_DATE,MOD_NUMBER,COHORT_YEAR,CUMMULATIVE_GPA,CUMMULATIVE_GPA_POINTS,CUMMULATIVE_GPA_CREDITS,AR_BALANCE,ENROLLMENT_GPA,CREDITS_ATTEMPTED,CREDITS_EARNED,CREDITS_REQUIRED,CREDITS_LEFT,ENROLLMENT_COUNT,MODS_ATTENDED_COUNT,HS_GRADUATED_FLAG,DISABLED_FLAG,HISPANIC_FLAG,VETERAN_FLAG,STATUS_DESCRIPTION,IN_SCHOOL_FLAG,SIMPLE_STATUS_DESCRIPTION
8/17/2020,2/27/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,3/9/1991,7/21/2020,9,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,BUBAB,12/8/1984,8/20/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,CSSMB,7/17/1995,8/13/2020,9,2025,0,,,0,0,0,0,180,180,2,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,9/8/2020,1,0,0,0,0,0,0,0,0,0,GAGAB,11/28/1996,2/11/2021,1,2026,0,,,0,0,0,0,183,183,2,0,0,0,0,0,False Start,0,Terminated
8/17/2020,9/15/2020,1,0,0,0,0,0,0,0,0,0,MSMAA,12/21/1989,9/21/2020,9,2023,0,,,0,0,0,0,95,95,3,0,0,0,0,0,False Start,0,Terminated
8/17/2020,9/1/2020,1,83.448276,0,200,160,0,0,0,0,0,GAGAB,10/15/1993,1/30/2021,9,2025,1.53,39,25.5,1960,2.69,17.5,14.5,183,168.5,2,11,0,0,0,0,Cancel,0,Terminated
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,BUBAB,11/1/1988,,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/30/2023,1,91.625,12780,400,400,5311,0,0,0,0,GAGAB,8/13/1988,2/5/2021,9,2025,3.46,138.5,40,5311,3.46,40,40,183,143,1,12,0,0,0,0,Active,1,Active
8/17/2020,8/26/2020,1,0,0,0,0,0,0,0,0,0,HSHMB,12/5/1969,8/31/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,False Start,0,Terminated
8/17/2020,7/30/2023,1,0,,0,0,0,,0,,0,GAGAB,8/17/1998,8/5/2020,9,2025,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,9/4/2020,1,0,0,0,0,0,0,0,0,0,BUBAB,10/25/1983,9/9/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,False Start,0,Terminated
8/17/2020,7/30/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,1/16/1998,8/13/2020,9,2025,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,9/12/2020,1,0,0,0,0,0,0,0,0,0,CSSMB,9/27/1990,9/21/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,False Start,0,Terminated
8/17/2020,6/19/2022,1,61,7560,478,234,8101,0,0,0,0,MSMAA,3/19/1998,4/13/2021,9,2023,1.62,40.5,25,8101,1.62,40,20,95,75,1,12,0,0,0,0,Active,1,Active
8/17/2020,7/30/2023,1,0,,0,0,0,,0,,0,GAGAB,1/22/1996,7/19/2020,9,2025,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,2/27/2022,1,0,,0,0,0,,0,,0,MSMAA,7/17/1992,8/10/2020,9,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/30/2023,1,92.375,11700,400,400,5461,0,0,0,0,GAGAB,5/15/1983,2/17/2021,9,2025,3.59,143.5,40,5461,3.59,40,40,183,143,1,12,0,0,0,0,Active,1,Active
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,CSSMB,3/24/1982,8/7/2020,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,3/12/2023,1,79.748092,27360,730,630,5128,0,0,0,0,BUBAB,7/12/1974,4/12/2021,9,2025,2.34,176.5,75.5,5128,2.57,70.5,60.5,180,119.5,2,31,0,0,0,0,Active,1,Active
8/17/2020,2/27/2022,1,0,,0,0,0,,0,,0,MSMAA,3/5/1998,,9,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,9/7/2020,1,0,0,0,0,0,0,0,0,0,GAGAB,1/31/1962,9/21/2020,9,2025,0,,,0,0,0,0,183,183,2,0,0,0,0,0,False Start,0,Terminated
8/17/2020,8/30/2020,1,0,0,0,0,0,0,0,0,0,BUBAB,1/2/1976,9/9/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,False Start,0,Terminated
8/17/2020,2/27/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,8/29/2002,3/17/2021,9,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,9/2/2020,1,0,0,0,0,0,0,0,0,0,CSCNB,3/16/1987,9/9/2020,9,2025,0,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,False Start,0,Terminated
8/17/2020,2/14/2021,1,97.644444,72120,1980,1980,1070,0,0,0,0,ACACB,9/22/1976,4/5/2021,9,2025,3.9,702.6,180,0,3.9,180,180,180,0,2,48,0,0,0,0,Graduate,0,Terminated
8/17/2020,2/27/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,2/26/1999,8/5/2020,9,2023,0,,,0,0,0,0,95,95,2,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,BUBAB,11/1/1999,8/4/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/30/2023,1,97.625,12720,400,400,5211,0,0,0,0,GAGAB,11/27/1994,4/6/2021,9,2025,3.96,158.5,40,5211,3.96,40,40,183,143,1,12,0,0,0,0,Active,1,Active
8/17/2020,4/24/2022,1,70,12540,478,356,8101,0,0,0,0,MSMAA,1/17/2000,4/14/2021,9,2023,1.58,47.5,30,8101,1.58,40,30,95,65,1,12,0,0,0,0,Active,1,Active
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,GAWDB,12/18/2000,8/11/2020,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/30/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,3/12/2002,8/8/2020,9,2025,0,,,0,0,0,0,183,183,1,0,0,0,1,0,No Show,0,Terminated
8/17/2020,12/4/2022,1,93.90184,30420,880,880,6378,0,0,0,0,GAGAB,12/4/1996,3/18/2021,9,2025,3.78,308.3,81.5,-22,3.78,81.5,81.5,183,101.5,2,24,0,0,0,0,Active,1,Active
8/17/2020,11/6/2022,1,70.335404,24900,990,800,4846,0,0,0,0,GAGAB,12/30/1979,3/31/2021,9,2025,2.21,178.1,80.5,3134,2.21,89.5,70.5,183,112.5,2,23,0,0,1,0,Drop,0,Terminated
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,CSSMB,4/22/1987,10/22/2020,9,2025,0,,,0,0,0,0,180,180,2,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/30/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,4/25/1979,8/20/2020,9,2025,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,CSSMB,10/7/1983,8/10/2020,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,2/27/2022,1,0,,0,0,0,,0,,0,MSMAA,7/26/1992,,9,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,CSCNB,11/21/1985,8/7/2020,9,2025,,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,HSHMB,9/13/1995,7/17/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/30/2023,1,0,,0,0,0,,0,,0,GAGAB,11/20/1992,7/28/2020,9,2025,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,BUBAB,11/21/1995,,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,6/6/2021,1,71.842932,4740,1210,910,3005,0,0,0,0,BUBUA,5/11/1979,4/5/2021,9,2023,1.99,214.9,108,11852,2.24,115.5,85.5,95,9.5,3,49,0,0,0,0,Dismissed,0,Terminated
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,CSCNB,1/1/2000,7/31/2020,9,2025,,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,HSHMB,5/19/1998,3/30/2021,10,2025,1.74,43.5,25,2907,1.74,25,15,180,165,2,5,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,CSSMB,9/22/1992,8/6/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,3/14/2021,1,98.368421,39300,950,950,0,1440,0,0,0,BUBUA,8/12/2000,3/30/2021,9,2023,3.97,377,95,0,3.97,95,95,95,0,2,19,0,0,1,0,Graduate,0,Terminated
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,CSSMB,4/21/1994,8/10/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,12/6/2020,1,87.739726,92310,1920,1920,2502,5490,0,0,0,BUBAB,11/15/1990,4/1/2021,9,2025,3.3,601.9,182.5,13273.64,3.3,182.5,182.5,180,-2.5,3,53,0,0,0,0,Graduate,0,Terminated
8/17/2020,2/27/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,3/20/1979,8/12/2020,9,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,9/6/2020,1,0,0,0,0,0,0,0,0,0,GAGAB,9/10/1984,3/18/2021,4,2026,0,0,0,8160,0,0,0,183,183,3,5,0,0,0,0,False Start,0,Terminated
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,BUBAB,6/5/2001,8/11/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,1/30/2022,1,80.362963,47460,1560,1310,7297,0,0,0,0,BUBAB,9/5/1988,3/3/2021,9,2025,2.48,344.5,139,5569,2.55,150,125,180,55,2,46,0,0,1,0,Active,1,Active
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,CSSMB,10/30/1985,8/3/2020,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/30/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,1/14/1992,8/12/2020,9,2025,0,,,0,0,0,0,183,183,1,0,0,0,1,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,BUBAB,7/8/1980,8/5/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,ACACB,9/21/1990,8/4/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,8/29/2020,1,0,0,0,0,-7924,0,0,0,0,HSHMB,10/22/1989,9/9/2020,9,2025,0,,,-7924,0,0,0,180,180,1,0,0,0,0,0,False Start,0,Terminated
8/17/2020,2/27/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,3/9/2002,3/8/2021,2,2024,0,,,0,0,0,0,95,95,3,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,BUBAB,6/28/1989,8/11/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,GAWDB,3/22/1997,8/26/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,101.5,13380,400,400,10728,0,0,0,0,BUBAB,7/31/1996,3/30/2021,9,2025,3.68,147,40,10728,3.68,40,40,180,140,1,12,0,0,1,0,Active,1,Active
8/17/2020,2/27/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,11/2/1986,8/6/2020,9,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,HSHMB,3/1/1956,,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,HSHMB,7/19/1985,7/24/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,BUBAB,2/21/1989,,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/30/2023,1,0,,0,0,0,,0,,0,GAGAB,8/13/1986,12/8/2020,9,2025,0,0,0,0,0,0,0,183,183,6,2,0,0,0,0,Application Cancelled,0,Other
8/17/2020,9/8/2020,1,0,0,0,0,0,0,0,0,0,CSCNB,3/29/1976,12/16/2020,9,2025,0,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,False Start,0,Terminated
8/17/2020,7/30/2023,1,92.875,12540,400,400,5336,0,0,0,0,GAGAB,8/9/1996,4/6/2021,9,2025,3.66,146.5,40,5336,3.66,40,40,183,143,1,12,0,0,0,0,Active,1,Active
8/17/2020,2/27/2022,1,0,,0,0,0,,0,,0,MSMAA,10/28/1996,8/6/2020,9,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,BUBAB,2/26/1979,7/27/2020,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,CSCNB,2/20/1978,8/19/2020,9,2025,0,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,2/27/2022,1,0,,0,0,0,,0,,0,MSMAA,1/19/1999,,9,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,8/27/2023,1,58.166667,8820,448,283,5874.45,0,0,0,0,HSHMB,7/10/1990,4/12/2021,9,2025,0.92,27.5,30,5874.45,0.92,40,25,180,155,1,12,0,0,0,0,Probation,1,Active
8/17/2020,5/9/2021,1,85.052083,37305,1128,1062,2653,0,0,0,0,MSMAA,5/11/1988,4/13/2021,9,2023,3.23,309.6,96,3701,3.23,97,95,95,0,3,28,0,0,0,0,Active-Pre Grad,1,Active
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,CSSMB,11/4/1986,7/17/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/30/2023,1,0,,0,0,0,,0,,0,GAGAB,1/11/1985,,9,2025,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,BUBAB,6/24/1997,8/8/2020,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,2/27/2022,1,0,,0,0,0,,0,,0,MSMAA,2/3/2001,,9,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,CSSMB,6/18/1996,7/31/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,8/18/2020,1,0,0,0,0,0,0,0,0,0,HSHMB,6/11/1976,3/17/2021,9,2025,0,,,0,0,0,0,180,180,2,0,0,0,0,0,Cancel,0,Terminated
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,BUBAB,1/12/1981,7/29/2020,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,BUBAB,9/11/1984,8/5/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,2/27/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,4/22/1989,8/27/2020,10,2023,0,,,0,0,0,0,95,95,2,0,0,0,0,0,No Show,0,Terminated
8/17/2020,8/27/2023,1,0,,0,0,0,,0,,0,HSHMB,9/2/1984,7/17/2020,9,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,2/27/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,10/9/1991,7/31/2020,9,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,CSCNB,3/14/1986,8/9/2020,9,2025,,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,BUBAB,9/30/2002,7/22/2020,9,2025,0,,,0,0,0,0,180,180,2,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,84.125,13500,400,350,5128,0,0,0,0,BUBAB,12/30/2001,4/12/2021,9,2025,2.94,117.5,40,5128,2.94,40,35,180,145,1,12,0,0,0,0,Active,1,Active
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,ACACB,1/28/2002,7/28/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,2/27/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,4/12/1969,7/23/2020,9,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,ACACB,5/25/1992,8/13/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,CSCNB,7/16/1990,8/6/2020,9,2025,0,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/30/2023,1,0,,0,0,0,,0,,0,GAGAB,8/2/1995,8/7/2020,9,2025,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/30/2023,1,0,,0,0,0,,0,,0,GAGAB,8/25/1980,9/4/2020,9,2025,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/30/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,2/23/1992,7/30/2020,9,2025,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,8/18/2020,1,0,0,0,0,0,0,0,0,0,CSSMB,3/31/1999,8/6/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,Cancel,0,Terminated
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,ACACB,5/4/1971,7/15/2020,9,2025,,,,0,0,0,0,180,180,1,0,0,0,1,0,Application Cancelled,0,Other
8/17/2020,9/26/2021,1,86.153795,42900,1600,1550,8200,0,0,0,0,BUBAB,5/17/1984,1/4/2021,9,2025,3.11,470.6,151.5,8200,3.11,151.5,146.5,180,33.5,2,46,0,0,0,0,Active,1,Active
8/17/2020,9/26/2021,1,74.265487,25200,684,562,7093.34,5520,0,0,0,MSMAA,11/21/1995,4/13/2021,9,2023,2.05,144.6,70.5,7093.34,2.56,56.5,46.5,95,48.5,3,20,0,0,0,0,Drop,0,Terminated
8/17/2020,2/27/2022,1,0,,0,0,0,,0,,0,MSMAA,7/23/1999,7/27/2020,9,2023,,,,0,0,0,0,95,95,1,0,0,0,1,0,Application Cancelled,0,Other
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,CSCNB,3/17/1986,8/11/2020,9,2025,0,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,HSHMB,11/23/1976,9/16/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/30/2023,1,0,,0,0,0,,0,,0,GAGAB,6/25/1990,,9,2025,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,8/26/2020,1,0,0,0,0,0,0,0,0,0,BUBAB,11/2/1989,9/9/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,False Start,0,Terminated
8/17/2020,9/7/2020,1,0,0,0,0,0,0,0,0,0,BUBAB,2/15/1996,9/9/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,False Start,0,Terminated
8/17/2020,4/24/2022,1,82,9240,478,417,7651.55,0,0,0,0,MSMAA,5/14/1990,4/13/2021,9,2023,2.71,95,35,7651.55,2.71,40,35,95,60,1,12,0,0,0,0,Active,1,Active
8/17/2020,9/6/2020,1,0,0,0,0,0,0,0,0,0,HSHMB,1/17/1993,9/9/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,False Start,0,Terminated
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,BUBAB,4/24/2002,7/21/2020,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,BUBAB,12/8/1982,8/10/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,2/27/2022,1,0,,0,0,0,,0,,0,MSMAA,7/28/1998,8/6/2020,9,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,HSHMB,5/13/1974,8/19/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,BUBAB,3/7/1995,7/19/2020,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/4/2021,1,90.528302,19140,653,552,1361,0,0,0,0,MSMAA,8/6/1997,3/17/2021,9,2023,3.39,179.5,53,5514,3.39,61,53,95,42,2,15,0,0,0,0,Drop,0,Terminated
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,HSHMB,2/18/1989,12/23/2020,12,2026,0,,,0,0,0,0,180,180,2,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,CSSMB,4/28/1976,7/24/2020,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,BUBAB,5/11/2002,9/29/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,9/15/2020,1,0,0,0,0,0,0,0,0,0,BUBAB,9/2/1998,3/17/2021,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,False Start,0,Terminated
8/17/2020,2/27/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,6/3/2001,3/17/2021,9,2023,0,,,0,0,0,0,95,95,2,0,0,0,0,0,No Show,0,Terminated
8/17/2020,9/3/2020,1,0,0,0,0,0,0,0,0,0,BUBAB,7/13/2001,9/9/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,False Start,0,Terminated
8/17/2020,9/14/2020,1,0,0,0,0,0,0,0,0,0,MSMAA,7/22/1993,9/16/2020,9,2023,0,,,0,0,0,0,95,95,2,0,0,0,0,0,False Start,0,Terminated
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,BUBAB,3/17/2002,7/30/2020,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,2/27/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,8/24/2001,8/11/2020,9,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,8/26/2020,1,0,0,0,0,0,0,0,0,0,CSCNB,6/2/1982,9/16/2020,9,2025,0,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,False Start,0,Terminated
8/17/2020,7/2/2023,1,0,0,0,0,0,0,0,0,0,BUBAB,5/16/1977,7/21/2020,9,2025,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,BUBAB,12/5/2001,8/6/2020,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,9/5/2020,1,0,0,0,0,0,0,0,0,0,CSCNB,7/7/1980,9/9/2020,9,2025,0,,,0,0,0,0,180.5,180.5,1,0,0,0,1,0,False Start,0,Terminated
8/17/2020,2/27/2022,1,0,,0,0,0,,0,,0,MSMAA,4/22/1998,8/7/2020,9,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,2/27/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,12/26/1974,9/3/2020,9,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,CSSMB,9/1/1981,,9,2025,,,,0,0,0,0,180,180,1,0,0,0,1,0,Application Cancelled,0,Other
8/17/2020,9/8/2020,1,0,0,0,0,0,0,0,0,0,HSHMB,12/24/1986,3/25/2021,9,2025,0,,,0,0,0,0,180,180,3,0,0,0,0,0,False Start,0,Terminated
8/17/2020,2/27/2022,1,72.375,11820,478,478,9040,0,0,0,0,MSMAA,7/23/2002,4/13/2021,9,2023,1.74,69.5,40,9040,1.74,40,40,95,55,1,12,0,0,0,0,Active,1,Active
8/17/2020,2/27/2022,1,0,,0,0,0,,0,,0,MSMAA,4/13/1996,7/16/2020,9,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,7/2/2023,1,81.571429,10140,350,300,2417,0,0,0,0,GAGAB,11/19/1999,4/9/2021,3,2026,3.24,113.5,35,8071,3.67,15,15,183,168,4,12,0,0,0,0,Drop,0,Terminated
8/17/2020,7/2/2023,1,0,,0,0,0,,0,,0,ACACB,12/8/1998,7/30/2020,9,2025,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
8/17/2020,9/8/2020,1,0,0,0,0,0,0,0,0,0,GAGAB,8/2/1995,4/5/2021,9,2025,0,,,0,0,0,0,183,183,1,0,0,0,0,0,False Start,0,Terminated
